Gateway,Seconds,VUs,RPS,P95_ms,Req_success_rate,Total_CPU,Total_RSS_KB
hive-gateway-router-runtime,57,50,595.9243046665072,112.92167249999994,1,192.10,1496388
hive-gateway-router-runtime,57,50,594.8291023680862,113.26333454999995,1,192.90,1496516
hive-gateway-router-runtime,57,50,595.7479256482601,113.15984559999998,1,193.80,1496516
hive-gateway-router-runtime,58,50,595.4225356627777,113.10756395,1,192.00,1496516
hive-gateway-router-runtime,58,50,595.6935183874247,113.0342334,1,192.80,1496516
hive-gateway-router-runtime,58,50,595.8279736930616,112.965184,1,193.60,1496516
hive-gateway-router-runtime,59,50,596.7238450286683,112.86417370000001,1,192.00,1496516
hive-gateway-router-runtime,59,50,596.9550572558396,112.73761019999996,1,192.80,1496516
hive-gateway-router-runtime,59,50,596.9869993637806,112.7564765,1,193.60,1496516
hive-gateway-router-runtime,60,50,597.6324501321858,112.64506109999996,1,192.00,1496516
hive-gateway-router-runtime,60,50,597.1601288951848,112.5986853499999,1,192.80,1496516
hive-gateway-router-runtime,60,50,597.6538744880233,112.46487679999998,1,193.60,1496516
hive-gateway-router-runtime,61,50,597.2319125075,112.40570379999998,1,191.80,1496644
hive-gateway,2,50,108.34536457332365,663.5284292999999,1,182.90,1515784
hive-gateway,2,50,117.60462803339244,637.6512749999999,1,185.70,1519240
hive-gateway,3,50,124.076125315677,600.6335072000003,1,178.90,1522648
hive-gateway,3,50,118.1701499100003,589.5680489,1,181.70,1517540
hive-gateway,3,50,132.87990002470667,572.3079257999999,1,184.50,1517540
hive-gateway,4,50,137.23487180048647,554.96719875,1,187.20,1517540
hive-gateway,4,50,143.05610322407736,532.4822701999999,1,181.20,1517540
hive-gateway,4,50,155.8216798912034,523.6103662,1,184.00,1517540
hive-gateway,5,50,159.89370304496796,522.4281592,1,187.00,1517540
hive-gateway,5,50,166.98520731078887,520.99965,1,181.00,1517540
hive-gateway,5,50,172.49803280463937,519.258558,1,183.50,1517540
hive-gateway,5,50,176.53551365172564,517.2534783,1,186.10,1517540
hive-gateway,6,50,184.8037622139297,511.6421163499999,1,180.50,1517540
hive-gateway,6,50,187.75339192846755,510.8540145999999,1,182.80,1517012
hive-gateway,6,50,188.4436294131843,510.11740414999997,1,185.30,1517012
hive-gateway,7,50,194.4620062502429,508.6351492,1,187.60,1517012
hive-gateway,7,50,200.1189219011733,500.4629093999999,1,182.20,1517012
hive-gateway,7,50,200.68791602059906,478.56022895000075,1,184.70,1529300
hive-gateway,7,50,206.28091619281886,448.56357349999905,1,186.90,1548244
hive-gateway,8,50,210.365849698993,443.330937,1,181.80,1571060
hive-gateway,8,50,210.64693700160223,442.11742514999986,1,184.00,1590744
hive-gateway,8,50,206.56730982083147,441.1563265999999,1,186.10,1607680
hive-gateway,9,50,211.3147486460387,507.93626225,1,188.40,1607680
hive-gateway,9,50,209.81415540577905,501.77866979999976,1,183.30,1607600
hive-gateway,9,50,211.95724724503333,479.36159150000003,1,185.20,1607600
hive-gateway,9,50,212.26156005329634,458.56071619999983,1,187.40,1607856
hive-gateway,10,50,217.7576878700273,444.08161574999997,1,189.60,1607856
hive-gateway,10,50,220.3652600248617,441.66694694999995,1,184.70,1607856
hive-gateway,10,50,223.1403905647524,439.39265944999994,1,186.70,1607856
hive-gateway,10,50,225.15518355448174,422.3083715999997,1,188.70,1607856
hive-gateway,11,50,226.94931746084353,403.100103,1,184.00,1607856
hive-gateway,11,50,228.6898951458917,392.84956314999914,1,186.00,1607856
hive-gateway,11,50,227.89776925193692,384.77899239999977,1,188.00,1607856
hive-gateway,12,50,228.91605316738844,382.3145022,1,190.00,1606508
hive-gateway,12,50,227.5491583355281,382.2559627,1,185.40,1606508
hive-gateway,12,50,230.57848378475674,380.54818369999987,1,187.20,1606636
hive-gateway,12,50,233.02668914267983,378.15581319999995,1,189.00,1606636
hive-gateway,13,50,232.21403086981815,378.62338120000004,1,184.70,1606636
hive-gateway,13,50,233.9397466698376,396.43251399999997,1,186.50,1606636
hive-gateway,13,50,234.1657112339842,385.13961159999985,1,188.40,1606636
hive-gateway,14,50,235.19294849039264,382.33206405,1,190.30,1606636
hive-gateway,14,50,237.42438033307718,380.8638230499999,1,186.00,1606636
hive-gateway,14,50,239.60550863964943,378.22077564999995,1,187.90,1606764
hive-gateway,14,50,237.1357188249547,377.97919029999997,1,189.70,1606720
hive-gateway,15,50,239.4243741143033,392.9809951499999,1,185.40,1606720
hive-gateway,15,50,240.3354458891315,386.34675699999895,1,187.20,1606720
hive-gateway,15,50,241.7911533703162,382.30864825000003,1,189.00,1606720
hive-gateway,16,50,243.86314201173053,380.76670325,1,190.80,1606720
hive-gateway,16,50,243.58409141686454,379.15340829999974,1,186.80,1606720
hive-gateway,16,50,245.47213839572393,377.4987205,1,188.40,1606720
hive-gateway,16,50,247.17466209299627,376.3886785499999,1,190.20,1606720
hive-gateway,17,50,247.49641066057515,375.8424165999999,1,186.20,1606720
hive-gateway,17,50,246.49435134380332,380.9741523999999,1,187.90,1605088
hive-gateway,17,50,245.25172148576246,381.53188339999997,1,189.50,1606148
hive-gateway,18,50,245.30472125864182,383.61639520000017,1,191.10,1606148
hive-gateway,18,50,247.42866282092436,381.41690585,1,187.20,1606148
hive-gateway,18,50,249.1644013693845,379.50709869999986,1,188.70,1606148
hive-gateway,18,50,249.25369569679273,377.9741704,1,190.40,1606148
hive-gateway,19,50,250.7053064204442,376.7880251,1,186.70,1606148
hive-gateway,19,50,250.87890480044516,376.06198615000005,1,188.30,1606148
hive-gateway,19,50,252.4305863634351,375.077225,1,189.80,1606148
hive-gateway,20,50,253.3536996998934,374.022017,1,191.30,1606148
hive-gateway,20,50,253.2156314627843,372.43335,1,187.80,1606404
hive-gateway,20,50,253.84026559257566,373.2613925,1,189.30,1606536
hive-gateway,20,50,253.84134243995413,375.55739939999995,1,190.90,1606536
hive-gateway,21,50,255.17717699554828,374.8329162,1,187.30,1606536
hive-gateway,21,50,254.47440608971328,374.61243275000004,1,188.80,1607432
hive-gateway,21,50,254.1566232405945,376.06198615000005,1,190.30,1607432
hive-gateway,22,50,255.03778989758206,377.3998204999998,1,191.80,1607432
hive-gateway,22,50,254.87657126245742,376.666087,1,188.30,1607432
hive-gateway,22,50,256.15126785760384,375.76286300000004,1,189.70,1607432
hive-gateway,22,50,257.31471983226834,374.846412,1,191.10,1607432
hive-gateway,23,50,256.966864543093,374.697187,1,187.90,1606000
hive-gateway,23,50,256.47197199884516,374.189429,1,189.30,1606000
hive-gateway,23,50,257.5642004979981,373.226725,1,190.70,1606000
hive-gateway,24,50,258.6431876454567,371.31896194999973,1,192.10,1606000
hive-gateway,24,50,258.9025810286789,370.219404,1,188.80,1606000
hive-gateway,24,50,259.6022293622359,368.9220965,1,190.10,1606000
hive-gateway,24,50,259.77783889933403,367.6165634999999,1,191.40,1606000
hive-gateway,25,50,261.39526414634884,366.2489021999999,1,188.30,1606000
hive-gateway,25,50,260.783673212011,365.75335975,1,189.60,1606000
hive-gateway,25,50,261.1501637804179,364.89406169999984,1,190.90,1606000
hive-gateway,26,50,259.5888008887388,371.01939765,1,192.20,1607392
hive-gateway,26,50,259.58625551757245,371.0236275,1,189.20,1607392
hive-gateway,26,50,259.50211020159344,370.13963874999985,1,190.50,1607392
hive-gateway,26,50,260.3335697634498,369.31470145,1,191.90,1607392
hive-gateway,27,50,261.24701453488655,369.0493886999999,1,188.80,1607392
hive-gateway,27,50,262.29145919297514,368.454539,1,190.00,1607392
hive-gateway,27,50,262.2015667890463,368.09692019999994,1,191.30,1607392
hive-gateway,28,50,262.53677930188945,367.44015744999996,1,192.60,1607392
hive-gateway,28,50,263.1304719080246,366.96409775,1,189.60,1607392
hive-gateway,28,50,264.24934924024205,366.15753945,1,190.80,1607392
hive-gateway,28,50,262.6807343074747,366.0077351999999,1,192.10,1606048
hive-gateway,29,50,263.4213875010144,367.3245943999999,1,189.10,1606048
hive-gateway,29,50,263.3617996315617,366.87495569999993,1,190.40,1606048
hive-gateway,29,50,264.29437401819234,366.09722354999985,1,191.60,1606048
hive-gateway,30,50,264.2785293238182,365.51541819999994,1,192.80,1606048
hive-gateway,30,50,263.49363307966524,366.06739409999994,1,189.80,1606048
hive-gateway,30,50,264.05298487578307,367.823584,1,191.00,1606048
hive-gateway,30,50,263.4974105404916,367.4611960999999,1,192.20,1606048
hive-gateway,31,50,264.27965451160094,366.9254182999999,1,189.50,1606048
hive-gateway,31,50,264.8724541088196,366.16310005,1,190.70,1607200
hive-gateway,31,50,264.04591099013726,365.9209647999999,1,191.90,1606064
hive-gateway,32,50,264.1573406325762,365.4593945,1,193.00,1606064
hive-gateway,32,50,264.95290024559426,364.61346094999976,1,190.30,1606064
hive-gateway,32,50,266.02221400857394,362.5861728,1,191.30,1606064
hive-gateway,32,50,266.00661173072143,361.37496159999984,1,192.50,1606064
hive-gateway,33,50,266.5741495149022,357.7380861999995,1,189.80,1606064
hive-gateway,33,50,267.08342937278843,353.99199975,1,190.90,1606064
hive-gateway,33,50,267.3251865644675,350.59072614999997,1,192.10,1606064
hive-gateway,34,50,267.5755522314905,349.6780421999999,1,193.20,1606064
hive-gateway,34,50,266.1136815483812,349.24046819999955,1,190.50,1629396
hive-gateway,34,50,265.5461148012343,365.81572425,1,191.60,1606680
hive-gateway,34,50,265.98037507361624,365.5154181999998,1,192.80,1606680
hive-gateway,35,50,266.35823649993193,364.80531499999995,1,190.10,1606680
hive-gateway,35,50,266.35448913893345,363.2622988499995,1,191.20,1606680
hive-gateway,35,50,267.0410642345619,361.76021529999974,1,192.30,1606680
hive-gateway,36,50,266.839460173718,360.16623749999997,1,193.40,1606680
hive-gateway,36,50,267.76007436782334,355.6623399499998,1,190.70,1606680
hive-gateway,36,50,268.0418318607068,351.1826909999991,1,191.70,1606680
hive-gateway,36,50,268.7064308335312,349.76314979999995,1,192.90,1606680
hive-gateway,37,50,268.4458570566764,348.6953111999999,1,190.40,1606028
hive-gateway,37,50,268.2637844578625,350.63273569999996,1,191.40,1606028
hive-gateway,37,50,268.72743607585363,349.6886836500001,1,192.50,1606028
hive-gateway,38,50,268.3451259625136,348.37147979999935,1,193.50,1606028
hive-gateway,38,50,269.45937846830486,342.8882907999997,1,191.00,1606028
hive-gateway,38,50,268.7233069900158,342.24033364999997,1,192.10,1606028
hive-gateway,38,50,268.7339565699727,354.9482033999989,1,193.10,1606028
hive-gateway,39,50,269.06760291568577,350.6352068499999,1,190.50,1606028
hive-gateway,39,50,269.6377653284953,349.72364669999996,1,191.60,1606028
hive-gateway,39,50,270.19733654315826,347.55689369999993,1,192.60,1607692
hive-gateway,40,50,268.96517661301294,346.4572234999993,1,193.60,1608312
hive-gateway,40,50,269.08829626553455,359.4649989999992,1,191.20,1608312
hive-gateway,40,50,269.65366149435636,354.9482033999989,1,192.20,1608312
hive-gateway,40,50,269.08579554062914,353.54669525000094,1,193.20,1608312
hive-gateway,41,50,270.07558983226807,349.77834329999996,1,190.90,1608312
hive-gateway,41,50,270.4774067750307,347.83687319999905,1,191.80,1608312
hive-gateway,41,50,270.75802941078774,343.44224575,1,192.70,1608312
hive-gateway,42,50,270.46628122680346,342.24352350000004,1,193.70,1608312
hive-gateway,42,50,271.230212844027,340.69194744999976,1,191.50,1608440
hive-gateway,42,50,271.2628022673974,339.28970239999944,1,192.40,1608440
hive-gateway,42,50,269.81006079548064,346.091273499998,1,193.30,1606280
hive-gateway,43,50,269.61595294200055,364.02710009999987,1,191.00,1606280
hive-gateway,43,50,270.1352292439096,361.8503986499995,1,192.00,1606280
hive-gateway,43,50,270.4240899527236,360.10576185000014,1,193.00,1606280
hive-gateway,44,50,270.99194286815,355.70863975,1,194.00,1606280
hive-gateway,44,50,271.1530896964687,351.416268,1,191.70,1606280
hive-gateway,44,50,271.3933253552948,349.98549,1,192.60,1606280
hive-gateway,44,50,271.4030896144076,348.74992214999975,1,193.60,1606280
hive-gateway,45,50,272.0227129665085,343.86916424999936,1,191.30,1606280
hive-gateway,45,50,272.33336998065215,342.18886175,1,192.20,1610248
hive-gateway,45,50,271.7375487737515,342.29305119999975,1,193.20,1609008
hive-gateway,46,50,272.1476367019736,350.7933959999991,1,194.00,1609008
hive-gateway,46,50,272.1916243710175,349.84261439999983,1,192.00,1609264
hive-gateway,46,50,272.5935912271632,347.9259742999994,1,192.90,1609264
hive-gateway,46,50,271.7548950507205,347.21111125000004,1,193.80,1609264
hive-gateway,47,50,271.42744615171176,350.59319729999993,1,191.70,1609264
hive-gateway,47,50,271.88760489734756,355.95152499999904,1,192.50,1609264
hive-gateway,47,50,272.353243216097,351.66690649999634,1,193.50,1609264
hive-gateway,48,50,271.77705351079743,350.5294085999998,1,194.30,1609264
hive-gateway,48,50,272.1357745126854,349.3889741999996,1,192.20,1610928
hive-gateway,48,50,271.38829364713627,348.2823786999991,1,193.00,1611036
hive-gateway,48,50,272.31942823414215,360.16623749999997,1,193.90,1611036
hive-gateway,49,50,272.18074097584855,356.5402434999993,1,191.90,1611036
hive-gateway,49,50,272.4957805493992,353.93186325,1,192.70,1611036
hive-gateway,49,50,272.1814110748311,350.58089919999986,1,193.60,1611036
hive-gateway,50,50,272.6194252030347,349.47807779999937,1,194.50,1611036
hive-gateway,50,50,273.04877290770133,347.006148499998,1,192.50,1611036
hive-gateway,50,50,272.82141712620705,342.79239639999963,1,193.30,1611036
hive-gateway,51,50,273.20752922086723,341.7135747999992,1,194.10,1611036
hive-gateway,51,50,272.73349099478946,340.6153421999998,1,192.00,1628324
hive-gateway,51,50,271.69824982516866,353.94475759999995,1,192.90,1609384
hive-gateway,51,50,272.03320512143864,362.84249914999975,1,193.80,1609384
hive-gateway,52,50,271.99726984615904,361.81442819999995,1,191.80,1609384
hive-gateway,52,50,272.3082846762671,360.5116445999992,1,192.60,1609384
hive-gateway,52,50,272.46344951281833,358.6569159999993,1,193.40,1609384
hive-gateway,53,50,272.77010621862,354.2456417999977,1,194.30,1609384
hive-gateway,53,50,273.1710492929518,350.59319729999993,1,192.40,1609384
hive-gateway,53,50,272.9726136168851,349.76314979999995,1,193.20,1609384
hive-gateway,53,50,273.23996811986467,347.7032215499994,1,194.00,1609384
hive-gateway,54,50,273.07197499800793,344.52738624999876,1,192.00,1609380
hive-gateway,54,50,273.19677244399696,358.11407699999995,1,192.80,1609380
hive-gateway,54,50,273.35597865668024,354.0700135499998,1,193.60,1609380
hive-gateway,55,50,273.5044412393556,350.61049534999995,1,194.40,1609380
hive-gateway,55,50,273.57074071702164,349.73276279999993,1,192.60,1609380
hive-gateway,55,50,273.860621057499,347.5997472999999,1,193.40,1609380
hive-gateway,55,50,273.19893317529176,345.90829849999733,1,194.20,1609380
hive-gateway,56,50,273.07854016290605,359.6272127999988,1,192.30,1609380
hive-gateway,56,50,273.4475187548543,355.18239059999826,1,193.20,1609380
hive-gateway,56,50,273.63818013492175,350.6352068499999,1,194.00,1611044
hive-gateway,57,50,273.3159988311674,358.70626499999855,1,194.80,1609716
hive-gateway,57,50,273.31734041989245,361.81041539999995,1,193.00,1609716
hive-gateway,57,50,273.6502535629799,360.27038825,1,193.80,1609716
hive-gateway,58,50,273.67379289426395,358.55821799999893,1,194.50,1609716
hive-gateway,58,50,273.65765052508334,355.33851539999887,1,192.60,1609716
hive-gateway,58,50,274.0102531326674,350.62285109999993,1,193.40,1609716
hive-gateway,58,50,273.9915055411859,349.7601111,1,194.10,1609716
hive-gateway,59,50,274.3948650089869,347.58903389999983,1,192.50,1609716
hive-gateway,59,50,274.74928164286945,342.696502,1,193.20,1609716
hive-gateway,59,50,274.400270678745,342.17115699999994,1,194.00,1609748
hive-gateway,60,50,273.69216063282437,355.70863975,1,194.70,1609748
hive-gateway,60,50,273.65064912128963,362.62430900000004,1,193.00,1609748
hive-gateway,60,50,273.8530000432014,361.7987818,1,193.70,1609748
hive-gateway,60,50,273.5563150256996,361.2629485,1,194.50,1609748
hive-gateway,61,50,274.351147625758,359.91889679999997,1,192.70,1609748
hive-gateway,61,50,274.40786790430525,357.94356225,1,193.40,1609748
grafbase,2,50,364.4509180646184,452.8289423999997,1,127.00,67840
grafbase,2,50,606.064516166374,257.5004578999998,1,123.00,68224
grafbase,2,50,688.5510869284522,151.39987289999945,1,126.00,69248
grafbase,3,50,835.1778579652514,76.17265919999998,1,128.00,69084
grafbase,3,50,852.9690501742416,70.4632492,1,124.00,70356
grafbase,3,50,924.9488030177043,66.06462815000002,1,126.00,70740
grafbase,4,50,964.6707941316961,65.16560029999998,1,128.00,68968
grafbase,4,50,970.7480707444473,65.68834975,1,124.00,70120
grafbase,4,50,1034.4698642416715,64.0884313,1,126.00,70376
grafbase,5,50,1023.2731832791594,63.902091,1,129.00,72296
grafbase,5,50,1058.0224997477321,63.76314675,1,125.00,74728
grafbase,5,50,1079.0733908493742,63.367781150000006,1,127.00,73908
grafbase,6,50,1104.4433036977337,63.72305339999995,1,129.00,74676
grafbase,6,50,1121.4209033512327,63.3696431,1,126.00,75188
grafbase,6,50,1127.8475511374265,62.934473,1,128.00,75316
grafbase,7,50,1145.473791947711,62.45245044999999,1,130.00,74752
grafbase,7,50,1161.768301322386,62.450003399999986,1,127.00,71744
grafbase,7,50,1162.0298613237649,62.31406215,1,129.00,71392
grafbase,8,50,1167.8861387921572,62.33059904999999,1,131.00,71392
grafbase,8,50,1179.5880481191373,62.300449199999974,1,128.00,72404
grafbase,8,50,1188.7199013106936,62.3342379,1,129.00,72916
grafbase,9,50,1181.3205507475825,62.259696500000004,1,127.00,73812
grafbase,9,50,1190.6788316559778,62.247774650000004,1,128.00,76200
grafbase,9,50,1200.1868576691925,62.218892499999995,1,130.00,75644
grafbase,10,50,1202.8957583361691,62.196895500000004,1,127.00,71852
grafbase,10,50,1194.1340731507569,62.311644449999996,1,129.00,71980
grafbase,10,50,1204.9082784455327,62.75229499999999,1,131.00,71828
grafbase,11,50,1208.0814325725132,62.871309600000004,1,128.00,72700
grafbase,11,50,1217.5838826177371,62.636883749999996,1,129.00,72828
grafbase,11,50,1219.5290185038543,62.89458799999998,1,131.00,70696
grafbase,12,50,1216.0361372059633,62.8747804,1,128.00,70824
grafbase,12,50,1228.5646098524724,62.798976249999996,1,130.00,72232
grafbase,12,50,1222.843959551154,62.83826884999997,1,131.00,72488
grafbase,13,50,1223.3397839337642,63.05219389999999,1,129.00,73256
grafbase,13,50,1231.3641760394123,62.979798,1,130.00,71140
grafbase,14,50,1231.724497222389,63.2825834,1,132.00,71968
grafbase,14,50,1232.4620328107685,63.2439478,1,129.00,71968
grafbase,14,50,1232.5418053928554,63.13007005,1,131.00,72096
grafbase,15,50,1238.2327444567695,62.88396475000001,1,133.00,71340
grafbase,15,50,1243.1749298227821,62.84688979999998,1,130.00,71284
grafbase,15,50,1248.145287296722,62.987898,1,131.00,70752
grafbase,16,50,1243.3450469607628,63.2986506,1,133.00,69052
grafbase,16,50,1258.7984170789,63.071211000000005,1,131.00,69308
grafbase,16,50,1260.7177484009962,62.869511,1,132.00,68928
grafbase,17,50,1273.0050689214183,62.618633999999986,1,134.00,69312
grafbase,17,50,1270.0321272216568,62.59876914999997,1,131.00,69108
grafbase,17,50,1275.3582091969622,62.39616140000001,1,133.00,68652
grafbase,18,50,1286.3575652553839,62.30920595,1,134.00,69820
grafbase,18,50,1289.0270912740732,62.196895500000004,1,132.00,69356
grafbase,18,50,1297.1401048924392,61.9686622,1,134.00,69608
grafbase,18,50,1302.1647858417539,61.872322,1,135.00,70760
grafbase,19,50,1307.2917065307327,61.7931027,1,133.00,71784
grafbase,19,50,1316.2489510821454,61.57353594999999,1,134.00,69772
grafbase,19,50,1314.7528112902992,61.40011159999999,1,136.00,69232
grafbase,20,50,1314.715198663534,61.274300399999944,1,134.00,71024
grafbase,20,50,1318.94369505299,61.37137649999999,1,135.00,70320
grafbase,20,50,1326.4754626706076,61.319728999999974,1,136.00,68364
grafbase,21,50,1327.1446097156545,61.50934839999999,1,138.00,70284
grafbase,21,50,1332.1671573912497,61.327892649999974,1,136.00,71692
grafbase,21,50,1336.7424786832876,61.23596974999998,1,137.00,68812
grafbase,22,50,1341.0451826669462,61.15547539999999,1,138.00,69708
grafbase,22,50,1347.6935211910709,60.94230675,1,136.00,68988
grafbase,22,50,1348.3812249415532,60.85721439999999,1,138.00,69884
grafbase,23,50,1354.0610112598733,60.71951329999999,1,139.00,68996
grafbase,23,50,1359.4445276977212,60.589179649999984,1,137.00,67368
grafbase,23,50,1359.1772491558759,60.61322219999999,1,138.00,67496
grafbase,24,50,1366.62590599672,60.628068649999996,1,140.00,67496
grafbase,24,50,1365.5594850299701,60.58475225,1,137.00,67000
grafbase,24,50,1369.456255905691,60.53107814999999,1,139.00,66704
grafbase,25,50,1375.3839988354814,60.470967,1,140.00,66704
grafbase,25,50,1374.216528963615,60.52663219999999,1,138.00,67216
grafbase,25,50,1378.9831953954836,60.44188165,1,139.00,66280
grafbase,26,50,1380.4651142852933,60.45328224999999,1,141.00,67816
grafbase,26,50,1381.2401651148964,60.33883534999996,1,138.00,69340
grafbase,26,50,1381.2486180460764,60.47778615000002,1,140.00,68056
grafbase,27,50,1379.5931876978711,60.4416568,1,141.00,69072
grafbase,27,50,1380.6813241528098,60.29655879999999,1,139.00,67176
grafbase,27,50,1377.3093303702021,60.33190719999999,1,140.00,67432
grafbase,28,50,1377.9377716780884,60.44188165,1,138.00,67944
grafbase,28,50,1374.3716311711169,60.6732629,1,139.00,67944
grafbase,28,50,1377.9472045736668,60.61940414999998,1,140.00,68328
grafbase,29,50,1372.939435797383,60.58992059999998,1,138.00,68012
grafbase,29,50,1373.4026828750182,60.58602770000001,1,140.00,68268
grafbase,30,50,1374.7901712696782,60.52424984999998,1,141.00,66432
grafbase,30,50,1376.4132223349511,60.522101,1,139.00,67328
grafbase,30,50,1376.6820117499565,60.43672834999999,1,140.00,67124
grafbase,31,50,1378.441744474776,60.2973572,1,141.00,68020
grafbase,31,50,1382.3155924108614,60.2667559,1,140.00,67456
grafbase,31,50,1381.3781319133168,60.15648204999998,1,141.00,67712
grafbase,32,50,1384.8880745462538,60.131787449999955,1,142.00,68416
grafbase,32,50,1387.6740043626232,60.084611499999994,1,140.00,68768
grafbase,32,50,1387.8993314049264,59.99432575,1,141.00,68128
grafbase,33,50,1390.4112588697367,59.874461,1,143.00,69404
grafbase,33,50,1393.4870132012045,59.7645524,1,141.00,70256
grafbase,33,50,1394.273341802252,59.723493500000004,1,142.00,72048
grafbase,34,50,1398.1541001331798,59.55903445,1,140.00,68936
grafbase,34,50,1399.1699422419183,59.457560400000006,1,142.00,69064
grafbase,34,50,1403.194249816391,59.29896839999999,1,143.00,69192
grafbase,35,50,1405.423450367083,59.23063515000001,1,141.00,68488
grafbase,35,50,1404.7983795655236,59.2483488,1,142.00,69432
grafbase,35,50,1405.8003967771494,59.242339999999984,1,143.00,68772
grafbase,36,50,1408.1500633565556,59.20903419999997,1,142.00,69412
grafbase,36,50,1411.243915221897,59.088095599999995,1,143.00,69384
grafbase,37,50,1414.4948656464326,59.040187599999996,1,144.00,67692
grafbase,37,50,1413.4069734697607,58.9459234,1,143.00,65412
grafbase,37,50,1414.9574459210585,59.011044399999996,1,144.00,67332
grafbase,38,50,1415.8788613365266,59.0728096,1,145.00,67292
grafbase,38,50,1418.9998052994538,59.08102879999999,1,143.00,67804
grafbase,38,50,1421.093172392504,59.03511934999994,1,144.00,66204
grafbase,39,50,1421.651231479179,59.07464339999999,1,143.00,66844
grafbase,39,50,1423.8141092912076,59.081316949999966,1,144.00,66844
grafbase,39,50,1421.6776394869974,59.21272899999998,1,145.00,67228
grafbase,40,50,1423.6187354169706,59.19163619999997,1,143.00,67228
grafbase,40,50,1426.601275860092,59.141017149999996,1,145.00,67648
grafbase,41,50,1427.194637496346,59.14545325,1,146.00,68660
grafbase,41,50,1426.5155143031925,59.090129399999995,1,144.00,70196
grafbase,41,50,1429.7490915955964,58.967886799999995,1,145.00,68380
grafbase,42,50,1430.9532827471278,58.94725639999999,1,146.00,68228
grafbase,42,50,1435.1053175010709,58.84293209999998,1,145.00,69636
grafbase,42,50,1436.8140445025774,58.795448899999975,1,146.00,68184
grafbase,43,50,1437.6640338458076,58.80557509999999,1,145.00,68696
grafbase,43,50,1436.7494402371956,58.755686699999984,1,146.00,70616
grafbase,44,50,1437.5694493015505,58.6958402,1,147.00,69376
grafbase,44,50,1438.9356940462324,58.630122099999994,1,145.00,69700
grafbase,44,50,1440.276621177351,58.55939685,1,146.00,67496
grafbase,45,50,1441.5991543582786,58.535913499999964,1,145.00,68512
grafbase,45,50,1442.169157567591,58.46778625,1,146.00,68860
grafbase,46,50,1443.545275821335,58.45224524999999,1,147.00,67472
grafbase,46,50,1443.8493180766138,58.48135339999998,1,146.00,65212
grafbase,46,50,1446.7749578509922,58.421127,1,147.00,66236
grafbase,47,50,1447.0061737270116,58.35346364999992,1,148.00,66876
grafbase,47,50,1447.7635128626591,58.30669114999998,1,147.00,66380
grafbase,47,50,1451.4349764247124,58.2317945,1,147.00,66764
grafbase,48,50,1452.446730226662,58.18806945,1,146.00,65748
grafbase,48,50,1453.2110968713896,58.23631025,1,147.00,65580
grafbase,49,50,1454.4482003085309,58.25435220000002,1,148.00,65892
grafbase,49,50,1453.462529702879,58.18696525,1,147.00,66220
grafbase,49,50,1452.5693214262394,58.27404275,1,148.00,66652
grafbase,50,50,1453.9014552252813,58.265293,1,147.00,64956
grafbase,50,50,1453.054853058613,58.267438,1,148.00,65596
grafbase,51,50,1454.7893403681871,58.231077,1,149.00,66236
grafbase,51,50,1457.8839215192345,58.205834349999996,1,148.00,66096
grafbase,51,50,1456.8622924614724,58.187504649999994,1,148.00,67120
grafbase,52,50,1457.638397953275,58.164481800000004,1,147.00,66072
grafbase,52,50,1459.3468425586075,58.165438,1,148.00,67608
grafbase,53,50,1458.8681973857276,58.1436854,1,149.00,66788
grafbase,53,50,1460.4261168120968,58.06169309999999,1,148.00,67556
grafbase,53,50,1462.0491634667671,58.03978679999999,1,149.00,65544
grafbase,54,50,1463.2835268162387,57.95257779999999,1,150.00,66312
grafbase,54,50,1463.9381428992426,57.8910685,1,149.00,66696
grafbase,55,50,1464.5323006011224,57.84319319999992,1,150.00,68492
grafbase,55,50,1464.19586232752,57.8998194,1,148.00,66060
grafbase,55,50,1464.7083644497523,57.91314825,1,149.00,66572
grafbase,56,50,1465.1442274446072,57.91099804999999,1,150.00,67084
grafbase,56,50,1466.9152738144824,57.8610558,1,149.00,66484
grafbase,56,50,1468.0413107496834,57.859260999999975,1,150.00,65864
grafbase,57,50,1469.8694296041763,57.832103100000005,1,149.00,67272
grafbase,57,50,1469.7481875834942,57.77809485,1,150.00,65408
grafbase,58,50,1469.5633529653264,57.77362260000002,1,150.00,65896
grafbase,58,50,1471.4343425861296,57.74212759999997,1,149.00,65900
grafbase,58,50,1471.6980854406343,57.72708060000001,1,150.00,66924
grafbase,59,50,1471.7591641390368,57.69553259999999,1,149.00,66996
grafbase,59,50,1471.0175431711175,57.695946299999974,1,150.00,65380
grafbase,60,50,1471.5280037288235,57.69494725,1,149.00,66148
grafbase,60,50,1470.9612696002375,57.753182,1,150.00,66452
grafbase,61,50,1471.0248807089292,57.80333975,1,151.00,67348
cosmo,2,50,288.96004652849575,403.9010955999998,1,161.00,98956
cosmo,2,50,373.84601036700855,342.1172573999997,1,156.00,109608
cosmo,3,50,415.35010306461714,311.2362553,1,159.00,99240
cosmo,3,50,439.81435482788663,265.1744135499994,1,161.00,96764
cosmo,3,50,473.3924705249172,220.9268029999998,1,164.00,104256
cosmo,3,50,487.8300495505242,179.68588559999915,1,159.00,105008
cosmo,4,50,514.3913254384296,142.17301294999984,1,162.00,102204
cosmo,4,50,536.3784566215757,129.78036419999998,1,164.00,103604
